name,overall,height_cm,weight_kg,Age,years_pro,position,APY,sport
Jonathan Santos,64,177,70,21,,"RM, LM",26000.0,FIFA
Enes Sali,62,164,57,17,,"LW, RW",28600.0,FIFA
Michael Weier,60,198,85,26,,GK,26000.0,FIFA
Juan David Carabalí Bravo,57,180,70,20,,ST,26000.0,FIFA
Bradley Barcola,76,186,70,20,,"RW, ST, RM",2652000.0,FIFA
Gurkirat Singh,51,175,70,19,,"ST, LW",26000.0,FIFA
Javier Uzeda Alderete,61,172,70,20,,"CAM, LM",26000.0,FIFA
Luiz Skraback,61,175,70,20,,LM,156000.0,FIFA
Jon Magunazelaia,63,180,70,21,,"ST, LM, RM",260000.0,FIFA
Luis Carlos Rodríguez Cujuy,59,174,67,20,,"LWB, LB",26000.0,FIFA
Joshua Wilson-Esbrand,65,176,65,20,,"LB, LWB",780000.0,FIFA
Kader Keïta,63,178,75,22,,"CDM, CM",156000.0,FIFA
Mohamed El Amine Amoura,68,170,61,23,,"RM, ST",312000.0,FIFA
Luiz Henrique André Rosa da Silva,77,182,77,22,,"RM, LM",1092000.0,FIFA
Kristjan Asllani,74,179,70,21,,"CM, CDM",2080000.0,FIFA
Arsen Zakharyan,75,183,72,20,,"LW, RW, CAM",1196000.0,FIFA
Sebastían González Baquero,69,178,65,20,,"CM, RM, CDM",26000.0,FIFA
Mohamed Belhadj Mahmoud,60,179,78,23,,"CM, CDM",52000.0,FIFA
Emmanuel Boateng,65,174,66,26,,CM,104000.0,FIFA
Henry Hore,63,180,67,23,,"RM, LM",52000.0,FIFA
Jez Lofthouse,58,181,70,23,,LM,49400.0,FIFA
Ahmetcan Kaplan,67,189,75,20,,CB,208000.0,FIFA
Ashley Phillips,60,191,74,18,,CB,156000.0,FIFA
Manuel García,68,180,75,24,,"CB, CM, CDM",208000.0,FIFA
Georgie Gent,54,180,60,19,,"LB, LM",156000.0,FIFA
Ricard Artero Ruiz,63,181,75,20,,"CAM, RM",208000.0,FIFA
Ole Kristian Enersen,60,181,69,20,,"LW, LWB",39000.0,FIFA
Viktor Dryselius,54,180,79,19,,GK,26000.0,FIFA
Montader Madjed,59,178,65,18,,RW,28600.0,FIFA
J. Quiñónes Goicochea,63,184,79,22,,"CB, LB",26000.0,FIFA
Ricardo Enrique Rosales Martínez,64,181,70,22,,RB,49400.0,FIFA
Camilo Andrés Romero Jiménez,59,191,88,22,,GK,26000.0,FIFA
Jarrinson Yuber Quiñones Guerrero,66,171,68,20,,"LM, RM",52000.0,FIFA
Fabio Cristian Chiarodia,62,186,78,18,,CB,52000.0,FIFA
Conor Walsh,52,193,67,18,,GK,26000.0,FIFA
Jorge Alfredo Roa Ruiz,63,181,83,25,,GK,26000.0,FIFA
Oscar Constantino González Rengifo,67,185,79,31,,"LB, LM",26000.0,FIFA
Edgar Leonardo Carrión Dorta,66,175,67,21,,"LM, LW",26000.0,FIFA
Vicente Bautista Rodríguez Cedeño,66,177,71,28,,"CM, CDM",26000.0,FIFA
Sivasakthi Narayanan,56,165,61,21,,ST,26000.0,FIFA
Magnus Christian Nielsen,54,194,80,18,,GK,26000.0,FIFA
Adam Gabriel,64,190,84,22,,RB,260000.0,FIFA
Jairo Jair Concha Gonzáles,71,175,69,24,,"CM, CDM, CAM",41600.0,FIFA
Solomon Bonnah Owusu,64,165,60,19,,"RWB, RM",52000.0,FIFA
Ziad El Sheiwi,57,180,77,19,,LWB,52000.0,FIFA
Christian Gammelgaard,55,185,74,20,,"RM, ST",52000.0,FIFA
Aloyayari Abdulmalik,60,175,67,19,,"RB, CDM",104000.0,FIFA
Malik Dijksteel,53,175,65,21,,"CAM, CM",26000.0,FIFA
Julen Jon Guerrero Landabaso,62,186,69,19,,"ST, CAM, LM",676000.0,FIFA
Cristhian Andrey Mosquera Ibarguen,68,188,79,19,,"CB, RB",312000.0,FIFA
Antonio Tikvić,56,195,89,19,,CB,52000.0,FIFA
Jordhy Thompson,67,161,60,18,,"LW, RW",104000.0,FIFA
Maghnes Akliouche,68,183,63,21,,CAM,676000.0,FIFA
Félix Lemaréchal,65,180,73,19,,"CM, RM",312000.0,FIFA
Moritz Oswald,63,171,66,21,,"CM, CDM",156000.0,FIFA
Loum Tchaouna,66,180,67,19,,"RM, LM, ST",260000.0,FIFA
Manuel Jattab Ferrel Aguilera,60,178,75,21,,GK,26000.0,FIFA
Aske Leth Andresen,56,199,78,17,,GK,26000.0,FIFA
Moritz Wels,60,186,71,18,,CAM,46800.0,FIFA
Giorgio Scalvini,75,194,75,19,,CB,988000.0,FIFA
Iker Bravo Solanilla,67,184,79,18,,"ST, LW, RW",364000.0,FIFA
Elias Jelert Kristensen,72,178,70,20,,"RB, LB",572000.0,FIFA
Youri Regeer,66,177,68,19,,"RB, CM",104000.0,FIFA
Marcos Benítez,63,170,69,21,,"CAM, RM",104000.0,FIFA
Tomás Jacob,65,180,74,19,,"RB, RWB",104000.0,FIFA
Jesús Lázaro Owono Ngua Akeng,64,181,75,22,,GK,156000.0,FIFA
Mohammed Hamad Al Qahtani,56,168,61,20,,"RM, LM, CAM",208000.0,FIFA
Matheus França de Oliveira,68,184,67,19,,"CAM, ST",468000.0,FIFA
Jacob Farrell,64,188,82,20,,"LB, CB",36400.0,FIFA
Juan Bautista Romagnoli,69,185,81,27,,"RM, LM, LW",28600.0,FIFA
Martin Moormann,63,185,82,22,,"LB, CB",208000.0,FIFA
Ayrthon Carlos Edú Quintana Azalde,67,168,64,22,,"LB, CM",26000.0,FIFA
Eduard Gabriel Radaslavescu,63,180,72,18,,"CM, CAM",52000.0,FIFA
Ulises Albano Ciccioli,62,175,68,19,,RB,52000.0,FIFA
Jostin Alexis Alarcón Paquiyauri,69,180,77,20,,"CM, LW",26000.0,FIFA
José Vidal Bolívar Ormeño,68,177,84,23,,"LWB, LM, LB",26000.0,FIFA
Claudio Torrejón Tineo,66,179,80,30,,"CDM, CB",26000.0,FIFA
Johan Bakayoko,75,179,70,20,,RW,728000.0,FIFA
Lalrinliana Hnamte,52,178,72,20,,"LW, CM, RW",26000.0,FIFA
Sachin Suresh,50,184,75,22,,GK,26000.0,FIFA
Matej Maglica,70,198,99,24,,CB,572000.0,FIFA
Gustavo Ariel Arévalos Jara,66,178,72,38,,GK,26000.0,FIFA
Teodoro Sebastián Arce Villaverde,65,168,68,23,,"RM, LW, RW",26000.0,FIFA
Miller David Mareco Colmán,63,172,69,29,,RB,26000.0,FIFA
Emiliano Sebastián Viveros Mereles,59,178,70,20,,RM,52000.0,FIFA
Burak İnce,62,181,70,19,,CAM,52000.0,FIFA
Lucas Kåhed,58,167,57,20,,"CAM, CM",39000.0,FIFA
Manuel Romero Galeano,65,175,74,30,,CB,26000.0,FIFA
José Manuel Vera,64,179,81,32,,"CM, CDM",26000.0,FIFA
Tomás Eliezer Lezcano Olmedo,63,180,84,27,,"LB, CB",26000.0,FIFA
Danny Gabriel Luna Morán,67,165,64,32,,"LM, CAM, CM",26000.0,FIFA
Oscar Luigi Fraulo,62,180,77,19,,CM,156000.0,FIFA
Unai Marrero Larrañaga,65,189,82,21,,GK,208000.0,FIFA
Guillaume Restes,70,186,82,18,,GK,52000.0,FIFA
Renny Salen Jaramillo Barre,67,177,72,25,,"CDM, CM",26000.0,FIFA
Rick Meissen,61,193,84,21,,CB,52000.0,FIFA
Théo Le Bris,69,170,65,20,,LM,416000.0,FIFA
Dango Aboubacar Faissal Ouattara,72,177,71,21,,"RM, LM",1196000.0,FIFA
Orlando Junior Barreto Viera,65,185,81,25,,"CB, CDM",26000.0,FIFA
Chanso Horam,48,175,70,21,,"CAM, RW",26000.0,FIFA
Franco Misael Fagúndez Rosa,70,187,82,22,,"CAM, ST, CF",26000.0,FIFA
Melroy Assisi,53,185,85,24,,"CB, CDM",26000.0,FIFA
Leopold Querfeld,67,190,83,19,,CB,208000.0,FIFA
Fisnik Asllani,62,188,81,20,,ST,260000.0,FIFA
Ilias Akhomach Chakkour,71,175,70,19,,"RW, CM",624000.0,FIFA
Harrison Steele,58,181,75,20,,"CM, LB",28600.0,FIFA
Alexis Tibidi,67,187,80,19,,"LW, CAM, ST",104000.0,FIFA
Gaoussou Samaké,59,168,62,25,,"LM, LB",52000.0,FIFA
Samuele Vignato,65,172,59,19,,"CF, ST",364000.0,FIFA
Roony Bardghji,68,173,67,17,,RW,104000.0,FIFA
Jeppe Kudsk,54,188,80,20,,CB,52000.0,FIFA
Guillermo Enrique,68,174,75,23,,"RB, RM",312000.0,FIFA
Ricardo Adé,71,180,75,33,,CB,33800.0,FIFA
José Daniel Rivera Martínez,66,170,71,26,,"LW, LM",26000.0,FIFA
Dmytro Riznyk,71,191,77,24,,GK,26000.0,FIFA
Jae Hun Cho,55,178,65,20,,"LM, LW",41600.0,FIFA
Gonzalo Ariel Sosa,70,182,80,34,,ST,156000.0,FIFA
Nicolás Aldo Peranic,68,184,80,38,,GK,104000.0,FIFA
Saúl Basilio Coco Bassey Oubiña,75,188,76,24,,CB,780000.0,FIFA
Oscar Piris,69,185,85,34,,CB,312000.0,FIFA
Cristian García,68,180,78,26,,"CDM, CM",26000.0,FIFA
Gonzalo Gabriel Ritacco,68,175,70,30,,"CAM, RW, CM",26000.0,FIFA
Jostin Aldahir Alman Herrera,67,192,78,28,,ST,26000.0,FIFA
Cristhian Efrain García Vera,63,183,69,20,,"LB, LM",26000.0,FIFA
Jesús David Camargo Villafañe,65,183,82,25,,GK,26000.0,FIFA
Adam Ingi Benediktsson,57,196,89,20,,GK,26000.0,FIFA
Orlando Núñez Castillo,63,170,68,23,,LB,26000.0,FIFA
Francisco Meira Meixedo,63,190,78,22,,GK,104000.0,FIFA
Yadaly Diaby,65,184,76,22,,"LW, ST",260000.0,FIFA
Jakub Piotr Kiwior,74,189,75,23,,"CB, CDM",2912000.0,FIFA
Matìas Soulè Malvano,71,176,69,20,,"RW, RM",2132000.0,FIFA
Otto Rosengren,63,175,70,20,,CM,52000.0,FIFA
Václav Sejk,66,180,70,21,,ST,26000.0,FIFA
Alexandru Daniel Jipa,53,181,71,21,,"RW, LW",52000.0,FIFA
Wilmar Darío González Aguinaga,67,178,75,29,,"RM, RW",26000.0,FIFA
Alejandro Junior Ramírez Zarate,65,175,72,31,,"LM, RM",26000.0,FIFA
César Tárrega Requeni,64,193,78,21,,CB,260000.0,FIFA
Franco Sergio Martínez,60,182,77,20,,"RB, CB",52000.0,FIFA
Eric Monjonell Torras,63,187,80,21,,CB,156000.0,FIFA
William Kumado,60,167,63,20,,"RWB, RB",52000.0,FIFA
Mel Yannick Joel Agnero,53,184,75,20,,ST,104000.0,FIFA
Romeo Amane,63,169,72,20,,CM,52000.0,FIFA
Luis Fernando Garro Sánchez,67,175,75,26,,"RB, RM",26000.0,FIFA
Zico Buurmeester,64,182,65,21,,CM,104000.0,FIFA
Joey Kesting,59,190,88,22,,GK,52000.0,FIFA
Rijk Janse,59,189,72,21,,GK,49400.0,FIFA
Adrián Butzke Benavides,68,193,85,24,,ST,208000.0,FIFA
Kevin Jensen,64,173,64,22,,LW,52000.0,FIFA
Sebastian Alvarez Vargas,64,189,77,21,,CB,26000.0,FIFA
Cristian Volpato,67,187,78,19,,"CAM, CF, RW",156000.0,FIFA
Filippo Missori,62,182,70,19,,RB,52000.0,FIFA
Luciano Boggio Albín,69,175,69,24,,"CM, RM",364000.0,FIFA
Gonzalo Nápoli Soria,66,176,70,23,,CM,26000.0,FIFA
Ibrahima Vaniel Cámara Silva,62,181,75,20,,CB,156000.0,FIFA
Koni De Winter,66,191,75,21,,"CB, RB",780000.0,FIFA
Hugo Marius Gilbert Vogel,57,177,74,19,,"LB, RB",52000.0,FIFA
Diego Mauricio Enríquez Gutiérrez,67,185,81,21,,GK,26000.0,FIFA
Zidane Iqbal,63,181,65,20,,"CM, CAM",156000.0,FIFA
Mathias Olesen,66,188,78,22,,"CM, CAM",364000.0,FIFA
Ferran Jutglà Blanch,75,174,79,24,,ST,1092000.0,FIFA
Ezequiel Herrera,61,180,76,20,,"RWB, RB, CB",104000.0,FIFA
Evan Weir,57,185,82,21,,LB,26000.0,FIFA
Vinicius Silveira de Mello,60,182,74,20,,ST,52000.0,FIFA
Charlie Vindehall,62,177,72,27,,CM,44200.0,FIFA
William Kenndal,65,173,65,27,,"CDM, CM",52000.0,FIFA
Abdussalam Magashy,65,171,74,25,,"CAM, CM",104000.0,FIFA
Wenderson Oliveira do Nascimento,65,174,75,24,,"CM, LM",52000.0,FIFA
David Bendrik,53,182,74,20,,"RWB, CM, CB",26000.0,FIFA
Brahian Egüez Flores,63,175,77,31,,"RM, RW, CM",26000.0,FIFA
Gyan de Regt,59,175,68,20,,"RM, LM",104000.0,FIFA
Anton Eriksson,64,188,78,23,,CB,52000.0,FIFA
Niklas Dahlström,61,193,87,26,,"CB, RWB",36400.0,FIFA
Daniel Stensson,64,178,70,26,,"CM, CDM",52000.0,FIFA
Rubén Iranzo Lendínez,64,182,69,20,,"CB, RB",260000.0,FIFA
Jamie Bynoe-Gittens,71,177,74,18,,LM,468000.0,FIFA
Daniel Edelman,63,178,64,20,,"CDM, CM",52000.0,FIFA
Marc Pubill Pagès,71,190,82,20,,"RB, RWB",572000.0,FIFA
Luca Warrick Koleosho,67,175,67,18,,"LM, RM, RW",260000.0,FIFA
Jesper Ceesay,63,193,80,21,,CM,52000.0,FIFA
Franco Zanelatto Téllez,68,175,70,23,,"RM, RW",26000.0,FIFA
Tomás Lemos Araújo,70,186,83,21,,CB,260000.0,FIFA
Geny Cipriano Catamo,68,173,69,22,,"RW, RM, CAM",260000.0,FIFA
Pablo Pagis,63,180,67,20,,"ST, RM",208000.0,FIFA
Lukas Wallner,62,192,78,20,,CB,104000.0,FIFA
Tihomir Kostadinov,63,180,75,27,,"CAM, ST",104000.0,FIFA
Niilo Mäenpää,64,182,75,25,,"CM, CF",52000.0,FIFA
Yuriel Darío Celi Guerrero,67,177,75,21,,"CAM, CM",26000.0,FIFA
Steven Hall,54,187,77,18,,GK,26000.0,FIFA
Oliver Provstgaard Nielsen,64,192,84,20,,CB,104000.0,FIFA
Arttu Hoskonen,64,186,80,26,,"CB, RB",104000.0,FIFA
Lewis Hall,66,179,71,18,,"LB, LWB",312000.0,FIFA
Marc Alegre Lozano,59,174,75,21,,RB,156000.0,FIFA
René Pérez Iglesias,62,184,75,22,,"CDM, CB, CM",208000.0,FIFA
Peter Federico Gonzalez Carmona,66,180,71,20,,"RW, LW, LB",1352000.0,FIFA
Mario Fuente Fernández,61,178,67,19,,ST,104000.0,FIFA
Corey Hollman,54,180,72,19,,"CM, CAM",44200.0,FIFA
Finn Surman,60,193,78,19,,CB,26000.0,FIFA
Arnau Comas Freixas,69,191,83,23,,CB,312000.0,FIFA
Mika Mármol Medina,72,182,72,22,,"CB, LB",572000.0,FIFA
Gonzalo Alejandro Ríos,64,172,66,24,,"RM, CAM",44200.0,FIFA
Lukas Fridrikas,68,180,75,25,,ST,208000.0,FIFA
Aventis Aventisian,61,170,67,20,,LB,52000.0,FIFA
Victor Larsson,61,183,76,23,,"RB, LB, CB",31200.0,FIFA
Freddy Winsth,63,176,67,32,,RB,44200.0,FIFA
Edvin Becirovic,60,181,76,23,,"LM, RM",31200.0,FIFA
Oscar Wallin,59,191,82,21,,CB,26000.0,FIFA
Jakob Kindberg,56,184,80,29,,GK,31200.0,FIFA
Bandar Al Shahrani,50,179,70,22,,GK,104000.0,FIFA
Maksym Talovierov,68,195,84,23,,"CB, CDM",26000.0,FIFA
Justin Njinmah,67,179,77,22,,ST,416000.0,FIFA
Shin Jin Kim,60,186,82,21,,"ST, CM, CB",52000.0,FIFA
Jad Hakiki,56,178,73,19,,CM,26000.0,FIFA
Gavin Molloy,58,179,77,21,,"CB, CM, CDM",26000.0,FIFA
David Toure,52,180,71,18,,"RWB, CM",26000.0,FIFA
Colm Cox,51,187,82,22,,GK,26000.0,FIFA
Collin Smith,55,178,78,19,,"RB, RM",31200.0,FIFA
Diego Valdivia,60,186,82,22,,GK,26000.0,FIFA
Anyelo Ortíz,62,175,75,21,,"CB, LB",26000.0,FIFA
Arijon Ibrahimović,60,176,69,17,,"CAM, LM, LW",52000.0,FIFA
Luka Stankovski,61,190,76,20,,"CM, CAM, CDM",104000.0,FIFA
Nestory Irankunda,62,174,74,17,,RM,26000.0,FIFA
Deven Sawhney,47,179,70,21,,LB,26000.0,FIFA
CVL Remtluanga,47,173,66,22,,CM,26000.0,FIFA
Anderson de Jesus Santos,72,189,77,28,,CB,260000.0,FIFA
Iván Fresneda Corraliza,72,183,74,18,,RB,104000.0,FIFA
Akor Jerome Adams,68,190,92,23,,ST,468000.0,FIFA
Emirhan İlkhan,64,175,68,19,,"CM, RW, CAM",260000.0,FIFA
Sebastian Selin,57,202,85,20,,GK,31200.0,FIFA
Filip Olsson,58,188,80,24,,CM,39000.0,FIFA
Aaron Ramsey,70,181,73,20,,"LM, CM, CAM",936000.0,FIFA
Max Alves da Silva,64,175,73,22,,"CAM, CF",104000.0,FIFA
Vahan Bichakhchyan,67,172,68,23,,"RM, CAM",156000.0,FIFA
Christopher Hegardt,52,175,65,21,,CM,49400.0,FIFA
Kristijan Kahlina,65,188,74,30,,GK,104000.0,FIFA
Frank Magri,70,178,75,23,,"ST, LM",624000.0,FIFA
Evaldo Nascimento Lamaur Neto,63,171,69,29,,"RM, RB",52000.0,FIFA
Giorgio Cittadini,65,180,75,21,,CB,364000.0,FIFA
Cristian Exequiel Zabala,64,187,77,25,,"CM, RM, CAM",156000.0,FIFA
Gonzalo Nahuel Flores,59,178,74,21,,"ST, LW",104000.0,FIFA
Chang Woo Park,55,178,69,20,,RB,52000.0,FIFA
Louie Holzman,55,186,76,19,,CB,28600.0,FIFA
Hugo Álvarez Antúnez,58,185,72,19,,"CM, CAM",104000.0,FIFA
Lucas Gemello,64,190,80,22,,GK,312000.0,FIFA
Samuel Rogers,66,193,86,24,,CB,52000.0,FIFA
Luca Petrasso,62,180,76,23,,"LB, LM",52000.0,FIFA
Pilip Vaitsiakhovich,64,194,83,33,,GK,41600.0,FIFA
Victor Eriksson,65,192,82,22,,CB,46800.0,FIFA
William Richmond,55,178,77,23,,LM,52000.0,FIFA
Brahian Cuello,65,170,66,25,,"LM, RM",156000.0,FIFA
Tega Ikoba,53,193,89,19,,ST,44200.0,FIFA
Junior Flemmings,62,183,77,27,,"LM, RM, ST",208000.0,FIFA
Benjamin Bender,64,183,75,22,,"CAM, LM, CM",104000.0,FIFA
Matěj Ryneš,67,183,73,22,,"LM, LW",26000.0,FIFA
Ousseni Bouda,57,180,79,23,,"LM, RM",52000.0,FIFA
Roman Celentano,68,192,80,22,,GK,104000.0,FIFA
Þorleifur Úlfarsson,62,185,80,22,,"ST, LW, LM",104000.0,FIFA
Henrys Junior Alcalá Cedeño,66,178,80,31,,"CM, CDM",26000.0,FIFA
Jiovany Javier Ramos Díaz,66,180,78,26,,CB,26000.0,FIFA
Kipp Keller,56,187,82,22,,CB,52000.0,FIFA
Patrick Schulte,66,193,79,22,,GK,104000.0,FIFA
Sean Zawadzki,61,183,73,23,,"CB, CDM",52000.0,FIFA
Philip Otele,67,185,80,24,,"LM, RM",260000.0,FIFA
Leandro Elvestad Neto,52,179,72,18,,"CM, LM",26000.0,FIFA
Joaquín Lavega Colzada,66,175,71,18,,"LM, LW, CF",26000.0,FIFA
Damian van der Haar,57,183,76,19,,"CB, CDM",52000.0,FIFA
Raúl Parra Artal,65,187,77,23,,"RB, RWB",104000.0,FIFA
Oscar Uddenäs,66,186,75,20,,RM,104000.0,FIFA
Johannes Yli-Kokko,60,176,68,21,,"CAM, CM, RM",26000.0,FIFA
Anton Kade,61,185,72,19,,"LM, RM",52000.0,FIFA
Javier Guerra Moreno,70,187,77,20,,"CM, CDM, CAM",676000.0,FIFA
Amourrichio Van Axel Dongen,65,175,71,18,,LW,104000.0,FIFA
Gonçalo Oscar Albuquerque Borges,67,184,77,22,,"LM, RM",208000.0,FIFA
Sandi Ogrinec,67,183,72,25,,"CAM, CM",208000.0,FIFA
Cihan Çanak,65,175,65,18,,"CAM, CM, RM",52000.0,FIFA
Geon-Woo Park,50,171,70,21,,RB,33800.0,FIFA
Gyu Baek Lee,49,185,83,19,,CB,26000.0,FIFA
Min Ho Yoon,50,171,63,23,,CAM,44200.0,FIFA
Rodrigo Antonio Cisterna Arancibia,61,173,67,21,,"CM, CAM",52000.0,FIFA
민경현 Gyeong Hyeon Min,63,174,66,21,,"LWB, RWB",52000.0,FIFA
Kevin Gadellaa,58,206,92,20,,GK,52000.0,FIFA
Niko Tsakiris,56,178,70,18,,"CAM, CM",26000.0,FIFA
İsmail Çokçalış,61,180,75,23,,RB,104000.0,FIFA
Matías Iván Alfonso Colina,67,171,68,23,,"CM, CDM",26000.0,FIFA
Ricardo Agustín Chopitea Trujillo,66,178,70,24,,"RB, LB",26000.0,FIFA
Je Ho Yu,62,178,72,22,,"CM, CDM",46800.0,FIFA
Alexander Greive,63,178,73,24,,ST,104000.0,FIFA
Matías Ezequiel Di Benedetto,68,184,80,30,,CB,26000.0,FIFA
Iván Ortigoza,68,167,65,28,,"LM, CAM, ST",312000.0,FIFA
Luis José Annese Aragúren,65,175,71,30,,"ST, RW",26000.0,FIFA
Jacopo Fazzini,66,178,70,20,,"CM, CAM",156000.0,FIFA
Caleb Wiley,63,178,73,18,,"LM, LB",33800.0,FIFA
Daniel Eid,65,183,73,24,,"RB, RWB",104000.0,FIFA
José Gabriel Arbio Rabelo,61,187,82,20,,GK,26000.0,FIFA
Tim Iroegbunam,67,183,70,20,,"CDM, CM",780000.0,FIFA
Deandre Kerr,60,180,71,20,,"RM, ST, CM",52000.0,FIFA
Yira Collins Sor,73,179,67,22,,"RM, ST",624000.0,FIFA
Florian Wustinger,59,176,71,19,,"CDM, RM",52000.0,FIFA
Tadeo Allende,71,183,73,24,,"RM, LM, ST",364000.0,FIFA
Cameron Windust,53,183,75,22,,CB,26000.0,FIFA
Andrei Dima,50,167,61,17,,CAM,26000.0,FIFA
Adam Obert,69,186,80,20,,"CB, LB",416000.0,FIFA
Juan José Heinze,66,176,71,23,,"RM, LM",26000.0,FIFA
Frank Feller,59,183,75,19,,GK,52000.0,FIFA
Agustín Cayetano Arbelo,68,179,77,23,,"LB, LWB",26000.0,FIFA
Gonzalo Rodrigo Carneiro Méndez,70,194,85,27,,"ST, CF, RW",33800.0,FIFA
Nando Verdoni,55,185,75,18,,GK,26000.0,FIFA
Dijan Vukojević,63,183,84,27,,"ST, LW",52000.0,FIFA
Brayann Pereira,61,172,70,20,,RB,52000.0,FIFA
Ignacio Rodríguez Elduayen,66,188,82,19,,CB,26000.0,FIFA
Jesper Taaje,64,192,85,25,,CB,52000.0,FIFA
Eber Antonio Moreno Gómez,68,178,76,21,,"RM, RWB, RB",33800.0,FIFA
Oscar Manuel Cortés Cortés,68,178,76,19,,"RW, LW",468000.0,FIFA
Carlos Andrés Gómez,69,175,73,20,,RM,156000.0,FIFA
Mathias Delorge-Knieper,61,189,76,18,,"CM, CDM, CAM",46800.0,FIFA
William Sands,62,178,68,22,,"LM, LB",52000.0,FIFA
Luca Antony Jaquez,55,187,80,20,,CB,52000.0,FIFA
Noel Buck,61,180,72,18,,"RM, CM",28600.0,FIFA
Enis Destan,64,186,79,21,,"ST, CF",468000.0,FIFA
Yonatan Alexis Rodríguez Benítez,71,175,72,30,,"CDM, CM",31200.0,FIFA
Alexander Antonio Oroz Huerta,65,171,64,20,,"RW, LW",156000.0,FIFA
Luis Felipe Zárate Cardozo,63,191,76,23,,"CB, LB",26000.0,FIFA
Iván Alejandro Anderson Hernández,66,175,75,25,,"RB, RM",26000.0,FIFA
Marco Antonio Angulo Solórzano,65,173,63,21,,"CDM, CM, CF",52000.0,FIFA
Lukas MacNaughton,62,188,83,28,,CB,104000.0,FIFA
Kiyan Nassiri,55,174,65,22,,ST,31200.0,FIFA
Ravi Bamadur Rana,50,165,65,20,,"RB, LB",26000.0,FIFA
Ricky John Shabong,50,169,65,20,,"CDM, CM",26000.0,FIFA
Abhishek Dhananjay Suryavanshi,48,172,64,22,,CM,26000.0,FIFA
Nils Rossen,60,181,66,17,,"CM, CDM",26000.0,FIFA
Flabián Londoño Bedoya,65,180,82,22,,"ST, CAM",260000.0,FIFA
Damian Las,52,185,73,21,,GK,31200.0,FIFA
Daniel Bîrligea,65,182,70,23,,"ST, LW",208000.0,FIFA
Morten Bjørlo,65,176,64,27,,CM,104000.0,FIFA
Marinos Tzionis,62,170,66,21,,"LW, RW",52000.0,FIFA
Bert Esselink,63,191,78,23,,CB,41600.0,FIFA
Ethan Alagich,56,178,72,19,,"CAM, CDM",31200.0,FIFA
Ho-Yeon Jeong,65,180,73,22,,"CM, CDM",104000.0,FIFA
Vladyslav Dubinchak,70,173,62,25,,LB,26000.0,FIFA
Alexander lowry,64,181,72,20,,"CAM, CF, LW",416000.0,FIFA
Seo Jun Bae,53,173,67,19,,"LWB, LB",36400.0,FIFA
Ji Yul Han,53,193,88,19,,GK,26000.0,FIFA
Yong Jun Jeon,49,182,70,19,,RW,41600.0,FIFA
Won Woo Lee,51,191,81,20,,CB,44200.0,FIFA
Jae Won Hwang,63,180,73,20,,"RWB, CM, LWB",52000.0,FIFA
Victor Dican,66,189,83,22,,"CDM, CB",104000.0,FIFA
Pedro Gastón Álvarez Sosa,72,184,72,23,,"LB, CB, LWB",780000.0,FIFA
Mihajlo Ivančević,64,190,80,24,,CB,156000.0,FIFA
Răzvan Sava,64,195,83,21,,GK,104000.0,FIFA
Lucas Bartlett,68,191,90,25,,CB,156000.0,FIFA
Jeremías James,64,191,83,22,,CB,156000.0,FIFA
Rafael José Castrillo Belisario,63,169,65,24,,"CAM, ST, RM",26000.0,FIFA
Maximiliano Rodríguez,68,165,67,35,,"RB, RM",156000.0,FIFA
Ben Doak,62,176,64,17,,RW,156000.0,FIFA
Nico Benalcazar,55,180,77,22,,"CB, RB",52000.0,FIFA
Jonathan Jimenez,50,178,77,22,,LM,52000.0,FIFA
Samuel Owusu,53,188,84,22,,CB,52000.0,FIFA
Njegoš Petrović,70,185,72,23,,"CDM, CM",468000.0,FIFA
Gonzalo Ezequiel Paz,69,180,70,30,,"CB, LB",312000.0,FIFA
Youssef Chaib,60,181,70,26,,RW,46800.0,FIFA
Carlos Arce,68,169,71,32,,"CDM, CM",260000.0,FIFA
Saleh Mussad Al Harthi,57,165,57,27,,"RM, LM",156000.0,FIFA
David Amigo Calamardo,62,180,75,20,,"LM, CAM, ST",208000.0,FIFA
Santiago Ezequiel Etchebarne Peressini,66,178,83,28,,CB,26000.0,FIFA
Leandro Nicolás Lozano Fernández,70,169,70,24,,"RB, RWB, LB",26000.0,FIFA
Ramil Mustafaev,63,183,70,19,,"RM, RWB",52000.0,FIFA
Juan Cruz De Los Santos,66,174,72,20,,"RM, LM, CF",26000.0,FIFA
Theodore Ku-DiPietro,60,175,73,21,,"LM, CF",52000.0,FIFA
Jake Morris,52,187,73,24,,"LB, CB",52000.0,FIFA
Victor Bezerra,56,183,79,23,,"ST, LW",52000.0,FIFA
Hayden Sargis,54,183,77,21,,CB,44200.0,FIFA
Marius Elvius,63,185,78,21,,RWB,104000.0,FIFA
Éderson José dos Santos Lourenço da Silva,77,183,86,23,,"CM, CAM",2028000.0,FIFA
Iván Tapia,71,179,70,24,,"CAM, CM",364000.0,FIFA
Federico Gatti,76,190,80,25,,CB,3536000.0,FIFA
Johan Bakke,58,186,71,19,,"CM, CDM",36400.0,FIFA
Eirik Espelid Blikstad,54,185,76,19,,CB,26000.0,FIFA
Demba Seck,64,190,81,22,,"ST, CF, RM",468000.0,FIFA
Marko Lazetić,65,192,80,19,,"ST, LM",468000.0,FIFA
